id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
9588196,Entire home/apt,6,1,moderate,TRUE,f,99,1,3,4.912654886
2917203,Private room,1,1,flexible,TRUE,f,100,1,1,4.49980967
9379983,Entire home/apt,4,1,flexible,TRUE,t,95,1,1,4.442651256
15639615,Entire home/apt,4,1,strict,TRUE,f,98,1,1,4.828313737
14205033,Private room,2,1.5,flexible,TRUE,t,100,1,1,4.17438727
12388682,Private room,2,1,flexible,TRUE,t,93,1,1,4.605170186
2935269,Entire home/apt,2,1,strict,FALSE,f,95,0,1,4.941642423
10040637,Private room,2,1,strict,TRUE,f,95,1,1,4.248495242
10236473,Private room,2,1.5,flexible,TRUE,f,100,1,1,4.007333185
6968737,Private room,1,1,flexible,TRUE,f,,1,1,3.496507561
18393239,Entire home/apt,6,2,moderate,TRUE,f,96,3,4,5.940171253
16620641,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5.393627546
17992312,Private room,2,1,strict,TRUE,t,90,1,1,4.007333185
9773252,Entire home/apt,2,1,moderate,TRUE,f,,0,2,5.010635294
4264211,Private room,2,1,flexible,TRUE,f,,1,1,4.007333185
12544062,Private room,3,2,strict,FALSE,t,92,1,1,3.912023005
2526345,Private room,3,1,strict,TRUE,t,88,1,2,4.605170186
15247678,Shared room,4,1,flexible,TRUE,f,100,1,4,3.36729583
2254469,Entire home/apt,4,1,moderate,TRUE,f,92,2,3,5.036952602
21106002,Entire home/apt,8,2,strict,FALSE,t,86,3,5,6.396929655
2484207,Entire home/apt,2,1,,,t,100,1,1,5.703782475
9366080,Entire home/apt,4,1,moderate,TRUE,f,,3,5,4.442651256
19839317,Entire home/apt,8,3.5,strict,TRUE,f,100,3,3,7.569411792
10074308,Entire home/apt,4,1,flexible,TRUE,t,,1,2,4.828313737
16263502,Entire home/apt,4,1,strict,TRUE,f,96,2,4,5.703782475
14648838,Entire home/apt,2,1,strict,TRUE,f,100,1,2,5.598421959
15194928,Private room,2,1.5,moderate,FALSE,f,,4,1,4.356708827
13576818,Private room,2,1,strict,FALSE,f,83,1,1,4.700480366
5094335,Entire home/apt,4,1,strict,TRUE,t,87,0,2,4.442651256
4738113,Entire home/apt,4,1,strict,FALSE,f,,1,2,6.396929655
7346941,Private room,1,2,moderate,TRUE,f,100,1,1,3.555348061
13707814,Private room,2,2,strict,TRUE,t,99,1,1,3.891820298
18054278,Entire home/apt,6,1,strict,TRUE,f,82,2,4,4.59511985
17406413,Private room,3,1,flexible,TRUE,f,78,1,1,4.317488114
2197591,Entire home/apt,5,2,strict,TRUE,f,,2,2,5.834810737
15343791,Private room,2,1,moderate,FALSE,f,95,1,1,4.369447852
16315222,Entire home/apt,4,1,flexible,FALSE,f,88,1,2,5.010635294
6197217,Entire home/apt,6,2,moderate,TRUE,f,100,2,2,5.293304825
14655794,Private room,1,1,moderate,TRUE,f,93,1,1,3.496507561
9260911,Entire home/apt,6,2,moderate,TRUE,t,98,2,4,5.075173815
19700646,Entire home/apt,6,1,moderate,TRUE,f,,2,3,4.934473933
16707697,Entire home/apt,2,1,strict,FALSE,f,95,1,1,5.164785974
17333246,Entire home/apt,4,1,strict,TRUE,t,100,1,2,4.859812404
14714654,Private room,1,1,flexible,FALSE,t,,1,1,3.912023005
16014394,Private room,1,1,moderate,TRUE,t,93,1,1,4.007333185
4099682,Entire home/apt,2,1,moderate,TRUE,f,98,1,1,4.828313737
7921643,Private room,1,1,flexible,TRUE,f,100,1,1,3.80666249
8780339,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,4.59511985
3883401,Private room,2,1,strict,TRUE,f,96,1,1,4.382026635
17100621,Entire home/apt,3,1,strict,TRUE,f,,1,1,5.293304825
8741446,Entire home/apt,3,1,strict,TRUE,t,94,1,2,4.859812404
16352907,Entire home/apt,2,1,flexible,TRUE,f,90,1,1,5.293304825
20724,Entire home/apt,2,1,strict,TRUE,f,80,1,1,4.934473933
7489397,Private room,2,1,moderate,FALSE,f,100,1,1,4.317488114
728875,Entire home/apt,4,2,strict,TRUE,f,93,3,3,5.700443573
11638339,Entire home/apt,6,2,strict,FALSE,t,95,2,3,5.556828062
12497789,Entire home/apt,2,1,strict,TRUE,f,97,1,1,4.976733742
7894983,Private room,2,1,flexible,FALSE,f,100,1,1,4.86753445
1602772,Entire home/apt,4,2,moderate,TRUE,f,95,2,2,5.298317367
15787428,Entire home/apt,3,1,flexible,TRUE,f,92,1,1,4.65396035
18476541,Private room,3,1,moderate,TRUE,f,95,0,1,4.828313737
13800319,Private room,2,1,strict,TRUE,f,93,1,1,4.248495242
1728853,Private room,2,1,strict,FALSE,f,80,1,1,5.010635294
337960,Entire home/apt,4,1,strict,TRUE,f,90,2,2,5.323009979
20955156,Entire home/apt,10,3,moderate,TRUE,t,97,5,5,5.666426688
7602426,Private room,1,1.5,flexible,FALSE,t,20,1,1,3.465735903
13327413,Private room,2,1,strict,TRUE,f,95,1,1,4.744932128
15289766,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.187385806
20432170,Private room,1,1,flexible,FALSE,f,,1,1,4.59511985
14093209,Entire home/apt,1,1,flexible,FALSE,f,,1,1,4.454347296
17384804,Entire home/apt,2,1,moderate,TRUE,f,93,0,1,4.905274778
755032,Entire home/apt,4,1,moderate,TRUE,f,99,2,2,5.272999559
13467391,Entire home/apt,2,1,moderate,TRUE,f,91,0,1,4.442651256
15115673,Entire home/apt,2,1,moderate,TRUE,f,91,1,1,4.59511985
8595359,Entire home/apt,4,1,strict,FALSE,f,93,2,2,5.988961417
7939196,Entire home/apt,,,,TRUE,f,82,1,3,4.86753445
5105516,Private room,1,1,moderate,TRUE,f,100,1,1,4.49980967
18341150,Private room,2,1,strict,TRUE,t,,1,1,4.025351691
6224858,Entire home/apt,16,2,flexible,FALSE,t,,6,10,6.548219103
14575962,Entire home/apt,4,1,strict,TRUE,f,95,0,2,4.976733742
9929790,Entire home/apt,8,2,strict,TRUE,f,,2,4,6.395261598
9651070,Private room,2,1,flexible,FALSE,f,,1,1,4.584967479
17191563,Private room,2,1,moderate,TRUE,f,93,1,1,4.007333185
14101449,Private room,2,1,strict,TRUE,f,91,1,1,4.394449155
1466880,Private room,1,1,moderate,TRUE,f,90,1,1,4.077537444
14319849,Entire home/apt,4,1,moderate,TRUE,f,99,1,2,5.164785974
13453710,Private room,1,2,flexible,TRUE,f,100,1,1,3.401197382
434792,Entire home/apt,8,2,strict,TRUE,t,94,2,4,5.521460918
10803794,Entire home/apt,4,2,strict,TRUE,t,98,2,2,5.068904202
19664338,Entire home/apt,4,1,strict,TRUE,f,,1,1,5.293304825
12530488,Entire home/apt,5,1,strict,TRUE,f,,2,2,6.396929655
15581030,Entire home/apt,4,1,moderate,TRUE,t,91,1,1,4.941642423
8990226,Entire home/apt,2,1,flexible,TRUE,f,,2,2,4.828313737
10628277,Entire home/apt,2,1.5,flexible,FALSE,f,,1,1,6.214608098
16780250,Private room,3,1,strict,TRUE,t,94,1,1,4.605170186
6799722,Entire home/apt,6,1,strict,TRUE,t,99,2,2,5.023880521
618865,Shared room,2,1,flexible,FALSE,f,,1,2,6.907755279
1135064,Entire home/apt,3,1,flexible,TRUE,f,,2,3,5.010635294
16710236,Private room,2,1,strict,TRUE,t,100,1,1,4.189654742
19564384,Private room,1,1,strict,TRUE,f,99,1,1,4.219507705
10253271,Entire home/apt,6,2,moderate,TRUE,t,96,2,4,4.859812404
15644082,Entire home/apt,2,1,moderate,TRUE,f,,1,1,5.560681631
14234871,Private room,2,1,strict,FALSE,f,90,1,1,4.691347882
5631995,Entire home/apt,11,3.5,strict,TRUE,t,99,4,6,5.988961417
4083049,Entire home/apt,2,1,moderate,TRUE,f,96,1,1,5.298317367
21150388,Entire home/apt,4,2.5,strict,TRUE,f,100,2,2,6.684611728
5774013,Entire home/apt,3,1,moderate,TRUE,t,,1,1,4.828313737
7611169,Private room,1,1,flexible,FALSE,f,,1,1,4.49980967
14994292,Entire home/apt,2,1,strict,TRUE,f,90,0,1,5.135798437
11679583,Entire home/apt,4,1,flexible,TRUE,t,100,2,2,5.043425117
10351722,Entire home/apt,3,1,strict,TRUE,f,94,1,2,4.744932128
245504,Private room,1,2,strict,TRUE,t,96,1,1,4.094344562
4619162,Entire home/apt,2,1.5,flexible,TRUE,f,92,1,1,5.192956851
2586923,Private room,2,1.5,flexible,FALSE,t,,1,1,4.605170186
15275345,Private room,2,1,flexible,FALSE,f,96,1,1,4.234106505
7493312,Entire home/apt,5,1,strict,TRUE,f,89,2,2,5.347107531
10968594,Entire home/apt,4,1,flexible,FALSE,f,,0,1,5.170483995
14949545,Entire home/apt,2,1,moderate,TRUE,f,90,1,1,4.700480366
11742647,Private room,2,1,flexible,TRUE,f,96,1,2,3.891820298
18529703,Private room,2,1,strict,FALSE,f,100,1,1,4.094344562
8763676,Entire home/apt,2,1,strict,TRUE,f,87,1,1,4.553876892
18329276,Private room,2,1,moderate,TRUE,f,100,1,1,3.80666249
11679582,Entire home/apt,4,1,strict,TRUE,f,89,1,2,4.859812404
13803420,Private room,2,1,flexible,FALSE,f,,1,1,5.416100402
19905148,Private room,1,1,flexible,TRUE,f,,1,1,4.49980967
14574198,Private room,2,1,moderate,TRUE,f,100,1,1,4.779123493
5761831,Private room,2,1,strict,TRUE,f,100,1,1,4.779123493
16425763,Entire home/apt,2,1,flexible,FALSE,f,,1,1,4.553876892
15656661,Entire home/apt,5,1.5,moderate,TRUE,f,100,2,3,5.010635294
16822873,Private room,1,1,flexible,FALSE,t,,1,1,3.688879454
3907865,Entire home/apt,4,1,strict,TRUE,f,80,1,2,5.293304825
1708262,Private room,3,1,strict,TRUE,t,,1,2,4.477336814
14690075,Entire home/apt,3,1,flexible,FALSE,f,93,1,1,5.517452896
15942713,Entire home/apt,8,1,strict,TRUE,f,82,2,2,5.272999559
19880329,Entire home/apt,4,1,strict,TRUE,t,97,1,2,4.59511985
11750272,Entire home/apt,4,1,strict,FALSE,f,,2,2,5.043425117
1850140,Entire home/apt,6,2,strict,TRUE,t,99,1,3,5.703782475
10733505,Shared room,4,2,strict,TRUE,t,75,1,4,3.555348061
18072133,Entire home/apt,2,1,strict,TRUE,f,100,1,1,4.317488114
2625766,Entire home/apt,3,1,strict,TRUE,f,80,0,1,5.796057751
288726,Private room,1,1,flexible,TRUE,f,,1,1,3.912023005
708802,Entire home/apt,8,1.5,moderate,TRUE,f,100,1,2,5.703782475
1912357,Private room,2,2,moderate,TRUE,f,97,1,1,5.075173815
13045369,Private room,2,1,moderate,TRUE,f,,1,1,4.605170186
18136478,Private room,3,1,strict,FALSE,f,80,1,2,4.077537444
16856660,Private room,4,3.5,strict,TRUE,t,100,1,2,3.663561646
20973084,Private room,1,1,flexible,TRUE,f,,1,1,4.248495242
14299164,Private room,2,2,moderate,TRUE,f,90,1,1,4.48863637
19200270,Private room,2,1,strict,TRUE,f,,1,1,3.80666249
15462217,Entire home/apt,3,1,strict,TRUE,f,93,1,2,4.700480366
4873463,Private room,3,1,strict,TRUE,f,96,1,1,3.871201011
13858626,Entire home/apt,5,2,strict,FALSE,f,100,3,3,5.521460918
12549742,Entire home/apt,2,1,strict,TRUE,f,97,0,1,5.003946306
16808544,Private room,2,1,moderate,TRUE,f,98,1,1,5.075173815
8036967,Private room,1,1,strict,TRUE,f,100,0,1,3.465735903
4281241,Private room,4,1,strict,TRUE,f,94,1,1,4.442651256
18273151,Entire home/apt,4,1,moderate,TRUE,f,100,1,1,4.941642423
15772118,Private room,2,1,flexible,FALSE,f,100,1,1,4.143134726
17269656,Entire home/apt,2,1,flexible,FALSE,f,,1,1,4.49980967
18464508,Entire home/apt,2,1,strict,TRUE,f,93,1,1,5.010635294
24266,Private room,1,1,strict,TRUE,t,100,1,1,3.465735903
10060797,Entire home/apt,8,2.5,strict,TRUE,f,100,4,5,6.388561406
18714825,Entire home/apt,3,1,moderate,TRUE,f,100,1,2,5.560681631
9545064,Private room,1,1,flexible,TRUE,f,,1,1,5.075173815
9694633,Private room,2,1,moderate,FALSE,f,,1,1,4.382026635
15937164,Entire home/apt,6,1,flexible,FALSE,t,,3,1,5.703782475
13660425,Entire home/apt,5,2,strict,TRUE,f,98,3,3,6.192362489
18894648,Entire home/apt,4,1,strict,TRUE,f,92,1,2,5.298317367
10422846,Private room,7,2,flexible,FALSE,f,,2,6,4.976733742
4638668,Private room,3,1,moderate,TRUE,f,95,1,3,4.744932128
13600935,Entire home/apt,2,1,strict,TRUE,f,97,1,1,4.691347882
6625283,Entire home/apt,2,1,strict,FALSE,f,93,1,2,4.248495242
212297,Shared room,1,1,flexible,FALSE,t,,1,1,3.33220451
4874722,,1,2.5,strict,TRUE,t,100,1,1,4.48863637
18311288,Private room,2,1,strict,TRUE,f,93,1,1,3.80666249
15629616,Entire home/apt,3,1,flexible,TRUE,t,91,1,2,5.298317367
3792523,Private room,5,1.5,strict,TRUE,f,87,1,2,4.718498871
400478,Private room,2,2.5,flexible,FALSE,f,,1,2,6.228511004
13083240,Private room,1,1,moderate,TRUE,f,82,1,1,3.610917913
4793938,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,4.521788577
9015954,Entire home/apt,5,2,strict,FALSE,t,,2,2,5.293304825
449660,Private room,2,1,strict,TRUE,t,,1,1,3.80666249
1609676,Private room,1,1.5,flexible,TRUE,f,90,1,1,3.80666249
1109548,Entire home/apt,2,1,moderate,TRUE,t,96,0,1,4.941642423
5132940,Entire home/apt,2,1,strict,FALSE,t,85,1,1,5.416100402
454188,Entire home/apt,4,1,strict,TRUE,f,96,1,1,5.187385806
16415389,Private room,2,1,flexible,FALSE,f,,1,1,4.248495242
20304639,Private room,3,1,flexible,FALSE,f,,1,3,3.912023005
16918135,Entire home/apt,9,3.5,strict,TRUE,f,100,4,5,5.703782475
18841599,Private room,2,1,moderate,TRUE,t,,1,1,4.700480366
10752160,Private room,16,1,flexible,FALSE,t,,0,1,7.13089883
20676044,Private room,2,1,flexible,TRUE,f,92,1,1,4.382026635
18239740,Entire home/apt,5,1,strict,TRUE,f,97,3,3,4.86753445
6522149,Entire home/apt,2,1,strict,TRUE,f,87,1,1,5.370638028
4701058,Private room,2,1,flexible,FALSE,f,93,1,1,3.912023005
169306,Entire home/apt,3,1,,FALSE,f,,0,2,4.317488114
17665510,Private room,1,1,moderate,TRUE,f,,1,1,4.248495242
15532430,Entire home/apt,2,1,strict,TRUE,f,87,0,1,3.912023005
19911540,Entire home/apt,4,1,strict,TRUE,f,96,1,2,4.59511985
19610807,Private room,2,1,strict,FALSE,f,96,1,1,4.007333185
20786037,Private room,1,1,strict,TRUE,f,93,1,1,3.526360525
1864757,Entire home/apt,8,1,strict,TRUE,f,99,3,5,7.003065459
4746764,Entire home/apt,2,1,strict,TRUE,f,93,0,1,5.105945474
17317366,Private room,2,1,strict,FALSE,f,87,1,1,4.48863637
17347989,Private room,2,2,flexible,FALSE,f,100,1,1,5.075173815
4896839,Private room,1,1,moderate,TRUE,f,100,1,1,4.077537444
19588629,Entire home/apt,2,1,moderate,TRUE,f,,1,1,4.828313737
15215678,Private room,2,1,flexible,TRUE,f,95,1,1,3.80666249
7159258,Entire home/apt,6,1,moderate,TRUE,f,100,2,3,5.164785974
9328896,Private room,2,1,strict,FALSE,f,,1,1,4.094344562
19870249,Entire home/apt,2,1,moderate,TRUE,f,100,1,2,5.298317367
5526245,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,3.912023005
15548666,Entire home/apt,3,1,strict,TRUE,f,,0,1,4.804021045
16703040,Entire home/apt,5,2,moderate,TRUE,f,98,2,2,5.616771098
4922204,Entire home/apt,1,1,flexible,FALSE,f,,1,1,4.406719247
11786930,Private room,2,1,flexible,FALSE,t,100,1,1,3.688879454
1752714,Private room,2,1,strict,TRUE,f,98,1,1,4.48863637
13641058,Private room,2,2,flexible,TRUE,t,100,1,1,4.700480366
6414967,Entire home/apt,4,1,flexible,TRUE,f,98,1,1,4.077537444
7563764,Entire home/apt,4,2,moderate,TRUE,f,,2,2,5.424950017
9872904,Private room,2,1,moderate,TRUE,f,,1,1,3.951243719
16285014,Entire home/apt,3,1,strict,TRUE,t,95,1,2,5.351858133
11181138,Private room,1,1,flexible,FALSE,f,100,1,1,4.700480366
15424599,Private room,2,1.5,moderate,TRUE,f,,1,1,3.912023005
15482378,Private room,2,1,strict,TRUE,f,96,1,2,4.317488114
7731797,Entire home/apt,8,1,strict,TRUE,t,93,3,4,5.634789603
13511137,Entire home/apt,3,1,flexible,TRUE,t,,1,2,4.584967479
16443243,Entire home/apt,4,1,strict,FALSE,t,98,2,3,4.934473933
9391829,Entire home/apt,2,1,strict,TRUE,f,100,1,2,4.941642423
7369899,Private room,2,1,flexible,FALSE,f,93,1,1,4.17438727
7639730,Private room,1,1,moderate,TRUE,f,96,1,1,4.343805422
14139488,Private room,2,1,strict,TRUE,t,97,1,1,4.234106505
6783846,Entire home/apt,1,1,flexible,TRUE,f,,1,1,4.343805422
14124243,Private room,2,1,flexible,FALSE,f,80,1,1,4.644390899
13881577,Private room,2,1,moderate,FALSE,t,96,1,1,4.553876892
20478876,Shared room,2,1,flexible,TRUE,t,,1,1,3.688879454
136493,Entire home/apt,3,1,moderate,TRUE,f,98,0,1,5.010635294
2658531,Entire home/apt,6,2,strict,TRUE,t,96,2,2,5.293304825
15969709,Entire home/apt,2,1,flexible,TRUE,t,,0,1,3.912023005
16277087,Private room,2,1,strict,TRUE,f,100,1,1,5.010635294
3932801,Private room,2,1,moderate,TRUE,f,73,1,2,4.17438727
17042579,Entire home/apt,2,1,flexible,FALSE,f,60,1,1,4.248495242
6226236,Entire home/apt,3,1,strict,TRUE,t,90,0,1,4.787491743
9010890,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,5.247024072
3667492,Entire home/apt,2,1,strict,TRUE,f,,1,1,5.509388337
4828543,Private room,2,1,strict,TRUE,f,98,1,1,3.951243719
15028762,Private room,2,1,moderate,TRUE,t,96,1,1,3.951243719
6592661,Entire home/apt,8,3,strict,TRUE,f,92,4,5,5.872117789
6567853,Private room,1,1.5,flexible,FALSE,t,,1,1,3.80666249
12984553,Entire home/apt,4,2,moderate,TRUE,f,92,2,2,5.043425117
15917906,Entire home/apt,4,1,moderate,FALSE,t,55,2,2,4.700480366
16783042,Entire home/apt,8,3.5,strict,TRUE,f,96,4,4,6.204557763
9614676,Entire home/apt,2,1,moderate,TRUE,f,94,0,1,4.17438727
6143706,Entire home/apt,4,1,strict,TRUE,t,90,2,2,5.703782475
16596185,Private room,3,2,strict,TRUE,f,94,1,2,4.043051268
11443001,Entire home/apt,4,1,strict,TRUE,t,73,2,2,5.370638028
45299,Private room,2,1,moderate,TRUE,f,97,1,1,4.744932128
15205467,Entire home/apt,2,1,moderate,TRUE,f,97,1,1,4.779123493
310524,Entire home/apt,2,1,strict,TRUE,f,91,1,2,5.164785974
11987274,Private room,2,1,strict,TRUE,t,100,1,1,4.317488114
4819087,Private room,2,1,strict,FALSE,f,94,1,1,4.828313737
4776065,Private room,2,1.5,strict,TRUE,t,98,1,1,3.80666249
9091805,Entire home/apt,3,1,strict,TRUE,t,80,1,1,5.075173815
15042195,Entire home/apt,12,3.5,strict,TRUE,f,85,4,7,5.991464547
12336008,Entire home/apt,5,1,strict,TRUE,f,96,1,1,4.442651256
13068133,Private room,1,,strict,TRUE,f,96,1,1,4.48863637
11491676,Private room,2,1,flexible,TRUE,f,81,1,1,3.891820298
17367117,Entire home/apt,6,1.5,moderate,TRUE,f,95,1,2,4.859812404
7826548,Entire home/apt,4,1,strict,TRUE,f,96,1,4,5.736572297
10434883,Private room,3,1,moderate,TRUE,t,96,1,2,4.787491743
272637,Private room,1,1,moderate,TRUE,f,100,1,1,4.382026635
4256091,Private room,2,1,moderate,TRUE,t,89,1,1,4.369447852
8217454,Private room,1,2,strict,TRUE,f,94,1,1,3.912023005
16529936,Entire home/apt,4,1,moderate,TRUE,f,87,2,2,5.298317367
15657856,Private room,2,1,moderate,TRUE,f,99,1,1,4.48863637
2296136,Entire home/apt,4,1,strict,TRUE,t,89,1,2,4.859812404
13908582,Entire home/apt,4,1,moderate,TRUE,f,90,0,2,4.553876892
20075726,Shared room,1,1,flexible,FALSE,f,,1,1,3.688879454
19120385,Entire home/apt,4,1,strict,TRUE,f,89,2,2,5.501258211
19950255,Private room,1,1,flexible,TRUE,f,,1,1,4.317488114
2092778,Entire home/apt,2,1,strict,FALSE,f,91,1,1,4.828313737
6485535,Private room,5,1,flexible,FALSE,f,,1,3,5.703782475
9806843,Entire home/apt,2,1,flexible,TRUE,f,,1,1,4.941642423
13789433,Private room,2,1,moderate,TRUE,f,80,1,1,4.248495242
3507112,Entire home/apt,4,1,strict,TRUE,f,100,1,3,4.828313737
16404289,Entire home/apt,3,2,moderate,TRUE,t,97,1,1,4.787491743
15207202,Private room,2,1,moderate,TRUE,t,94,1,2,3.912023005
14284377,Entire home/apt,2,1,moderate,TRUE,f,,1,1,4.779123493
20788646,Entire home/apt,2,1,moderate,TRUE,f,99,1,1,5.272999559
10946978,Entire home/apt,10,1,strict,TRUE,f,,3,5,4.787491743
13433732,Private room,6,1,flexible,FALSE,f,,1,1,5.298317367
56200,Private room,2,1,flexible,TRUE,f,,1,1,4.007333185
6797961,Entire home/apt,2,1,strict,TRUE,f,93,0,1,4.787491743
8405551,Entire home/apt,5,1,strict,TRUE,f,92,3,3,4.553876892
10068240,Entire home/apt,4,1,strict,TRUE,f,88,1,1,5.192956851
15323278,Private room,4,1,strict,TRUE,f,98,2,2,4.59511985
16436970,Entire home/apt,4,1,strict,TRUE,f,94,1,3,4.86753445
269463,Entire home/apt,2,1,strict,TRUE,f,95,1,1,4.59511985
5730126,Private room,2,1,moderate,TRUE,t,99,1,2,4.248495242
19122211,Entire home/apt,2,1,strict,TRUE,f,94,1,1,4.997212274
3068109,Private room,2,1,flexible,FALSE,f,100,1,1,4.248495242
5999400,Private room,2,2,strict,TRUE,f,87,1,1,4.356708827
17461475,Entire home/apt,6,1,strict,TRUE,f,100,2,4,5.293304825
12410264,Entire home/apt,8,1,strict,TRUE,f,,2,2,5.293304825
13997379,Entire home/apt,8,1,strict,TRUE,t,,3,4,5.272999559
4721420,Entire home/apt,3,1,flexible,TRUE,f,,2,1,4.605170186
16258036,Entire home/apt,8,2,flexible,FALSE,f,,3,5,6.109247583
1614830,Private room,2,1,flexible,FALSE,f,95,1,1,4.17438727
732944,Private room,2,1,flexible,TRUE,t,,1,1,4.49980967
8284633,Entire home/apt,4,2,strict,TRUE,f,,2,2,5.424950017
17761961,Private room,1,1.5,flexible,FALSE,t,95,1,1,3.555348061
15147053,Private room,1,1,flexible,TRUE,f,,0,2,4.317488114
18942735,Entire home/apt,2,1,moderate,TRUE,t,100,1,1,4.077537444
305245,Entire home/apt,3,2.5,flexible,TRUE,f,,2,2,5.463831805
13359798,Entire home/apt,2,2,strict,TRUE,f,90,2,2,5.703782475
16390897,Entire home/apt,5,1,strict,TRUE,t,95,2,3,6.198478716
16813891,Private room,2,1,strict,TRUE,f,98,1,1,4.820281566
11546462,Shared room,1,1,strict,TRUE,t,93,1,3,3.912023005
16390636,Private room,3,1.5,strict,TRUE,f,88,1,2,4.49980967
2284440,Private room,2,2,flexible,TRUE,f,100,1,1,3.912023005
17157438,Private room,1,1,flexible,FALSE,t,,1,1,4.382026635
16470381,Entire home/apt,5,1.5,strict,TRUE,f,96,2,3,4.86753445
8475974,Entire home/apt,3,1,flexible,FALSE,f,,1,2,5.361292166
21153966,Private room,2,2,flexible,TRUE,f,100,1,1,4.49980967
2898745,Entire home/apt,4,1,strict,FALSE,f,100,1,2,5.631211782
12286161,Entire home/apt,3,1,strict,TRUE,f,97,0,2,5.105945474
13175429,Entire home/apt,8,2.5,strict,TRUE,f,,3,3,7.13089883
15518165,Entire home/apt,3,1,strict,TRUE,t,98,1,2,4.927253685
11791968,Private room,2,1,flexible,TRUE,f,,1,1,4.605170186
7452230,Entire home/apt,6,1,moderate,TRUE,t,97,3,3,4.787491743
14685766,Shared room,2,1,flexible,TRUE,f,100,1,1,4.605170186
822313,Entire home/apt,2,1,moderate,TRUE,f,93,1,1,4.553876892
9215842,Private room,2,1.5,moderate,FALSE,f,94,1,1,4.605170186
13802195,Private room,2,2,flexible,TRUE,f,,1,1,3.688879454
13754002,Private room,1,3.5,flexible,TRUE,f,,1,1,4.605170186
16490625,Entire home/apt,3,1,moderate,FALSE,f,94,1,1,4.248495242
6157233,Private room,4,1,flexible,TRUE,f,98,1,1,5.501258211
7804659,Entire home/apt,2,1,moderate,FALSE,f,93,1,1,5.666426688
7418142,Entire home/apt,2,1,strict,TRUE,f,96,1,1,4.59511985
11104122,Private room,2,1,strict,TRUE,f,80,1,1,4.043051268
8741492,Private room,2,1.5,flexible,TRUE,f,99,1,1,4.48863637
20139125,Private room,2,1,moderate,TRUE,f,93,1,1,4.17438727
17587872,Entire home/apt,7,1,strict,TRUE,t,100,2,3,6.684611728
11453029,Private room,1,1,strict,FALSE,f,85,1,1,4.394449155
7092292,Private room,2,1.5,flexible,FALSE,f,100,1,1,4.49980967
18042195,Entire home/apt,3,1,strict,TRUE,f,90,1,1,4.828313737
16740225,Entire home/apt,8,1,strict,TRUE,f,100,4,4,5.59471138
19552922,Entire home/apt,4,1,moderate,TRUE,t,98,1,1,5.147494477
10906891,Private room,3,1,flexible,FALSE,t,80,1,3,4.605170186
5318206,Entire home/apt,2,1,moderate,TRUE,f,90,1,2,4.007333185
6403198,Entire home/apt,2,1,strict,TRUE,t,,0,1,4.317488114
5075412,Entire home/apt,6,2.5,strict,TRUE,f,98,3,4,5.857933154
8505035,Private room,2,1,strict,TRUE,f,96,1,1,4.584967479
8340381,Entire home/apt,3,1,strict,TRUE,f,94,1,2,5.187385806
20901820,Entire home/apt,4,1,strict,FALSE,t,,1,1,6.109247583
8398566,Entire home/apt,2,1,flexible,FALSE,f,,2,2,5.247024072
